Year,Start-Day,Start-Month,End-Day,End-Month,Parish Name,Total Parish Burials,Parish Plague Burials
1665,28,March,4,April,St James Garlickhithe,1,0
1665,28,March,4,April,St Mathew Fridaystr•et,0,0
1665,28,March,4,April,Alhallows L•sse,1,0
1665,28,March,4,April,St John Baptist,2,0
1665,28,March,4,April,St Maudlins Milkstreet,0,0
1665,28,March,4,April,Alhallows Lumbardstr.,1,0
1665,28,March,4,April,St John Evangelist,1,0
1665,28,March,4,April,St Maudlins Oldfishstr.,1,0
1665,28,March,4,April,Alhallows Stayning,0,0
1665,28,March,4,April,St John Zachary,0,0
1665,28,March,4,April,St Michael Bassishaw,4,0
1665,28,March,4,April,Alhallows the Wall,2,0
1665,28,March,4,April,St Katharine Coleman,0,0
1665,28,March,4,April,St Michael Cornhil,0,0
1665,28,March,4,April,St Alphage,0,0
1665,28,March,4,April,St Katharine •rechurch,2,0
1665,28,March,4,April,St Michael Crookedla,0,0
1665,28,March,4,April,St Andrew Hubbard,0,0
1665,28,March,4,April,St Lawrence Jewry,1,0
1665,28,March,4,April,St Michael Queenhithe,1,0
1665,28,March,4,April,St Andrew Undershaft,1,0
1665,28,March,4,April,St Lawrence Pountney,1,0
1665,28,March,4,April,St Michael Quern,0,0
1665,28,March,4,April,St Andrew Wardrobe,1,0
1665,28,March,4,April,St Leonard Eastcheap,0,0
1665,28,March,4,April,St Michael Royall,0,0
1665,28,March,4,April,St Ana Aldersgate,0,0
1665,28,March,4,April,St Leonard Posterlane,3,0
1665,28,March,4,April,St Michael Woodstreet,0,0
1665,28,March,4,April,St Ann Blackfryers,4,0
1665,28,March,4,April,St Magnus Parish,0,0
1665,28,March,4,April,St Mildred Breadstree•,0,0
1665,28,March,4,April,St Antholins Parish,0,0
1665,28,March,4,April,St Margaret Lothbury,0,0
1665,28,March,4,April,St Mildred Poultrey,0,0
1665,28,March,4,April,St Austins Parish,0,0
1665,28,March,4,April,St Margaret Moses,0,0
1665,28,March,4,April,St Nicholas Acons,0,0
1665,28,March,4,April,St Bartholomew Excha,0,0
1665,28,March,4,April,St Margaret Newfishst,0,0
1665,28,March,4,April,St Nicholas Coleabby,3,0
1665,28,March,4,April,St Bennet Fynck,1,0
1665,28,March,4,April,St Margaret Pattons,1,0
1665,28,March,4,April,St Nicholas Olaves,0,0
1665,28,March,4,April,St Bennet Gracechurch,1,0
1665,28,March,4,April,St Mary Abchurch,1,0
1665,28,March,4,April,St Olaves Hart•tr•et,0,0
1665,28,March,4,April,St Bennet Paulswharfe,0,0
1665,28,March,4,April,St Mary Aldermanbury,1,0
1665,28,March,4,April,St Olaves Jewry,2,0
1665,28,March,4,April,St Bennet Sherehog,0,0
1665,28,March,4,April,St Mary Aldermary,0,0
1665,28,March,4,April,St Olaves Silverstreet,3,0
1665,28,March,4,April,St Botolph Billingsgate,2,0
1665,28,March,4,April,St Mary le Bow,1,0
1665,28,March,4,April,St Pancras Soperlane,1,0
1665,28,March,4,April,Christ Church,2,0
1665,28,March,4,April,St Mary Bothaw,0,0
1665,28,March,4,April,St Peters Cheap,0,0
1665,28,March,4,April,St Christophers,1,0
1665,28,March,4,April,St Mary Colechurch,0,0
1665,28,March,4,April,St Peters Cornhil,2,0
1665,28,March,4,April,St Clement Eastcheap,0,0
1665,28,March,4,April,St Mary Hill,0,0
1665,28,March,4,April,St Peters Paulswharf,0,0
1665,28,March,4,April,St Dionis Backchurch,1,0
1665,28,March,4,April,St Mary Mounthaw,0,0
1665,28,March,4,April,St Peters Poor,0,0
1665,28,March,4,April,St Dunstans East,1,0
1665,28,March,4,April,St Mary Sommerset,0,0
1665,28,March,4,April,St Stevens Colemanstr.,3,0
1665,28,March,4,April,St Edm. Lumbardstreet,1,0
1665,28,March,4,April,St Mary Stayning•,1,0
1665,28,March,4,April,St Stevens Walbrook,0,0
1665,28,March,4,April,St Ethelborough,3,0
1665,28,March,4,April,St Mary Woolchurch,0,0
1665,28,March,4,April,St Swithins,0,0
1665,28,March,4,April,St Faiths,3,0
1665,28,March,4,April,St Mary Wool•oth,1,0
1665,28,March,4,April,St Thomas Apostles,0,0
1665,28,March,4,April,St Fosters,0,0
1665,28,March,4,April,St Martins Iremonger•,0,0
1665,28,March,4,April,Trinity Paris•,0,0
1665,28,March,4,April,St Gabriel Fenchurch,1,0
1665,28,March,4,April,S• Andrews Holborne,19,0
1665,28,March,4,April,St Botolph Aldgate,1,0
1665,28,March,4,April,St Saviours S•uthwark,14,0
1665,28,March,4,April,St Bartholomew Grea•,2,0
1665,28,March,4,April,St Botolph Bishopsgat•,8,0
1665,28,March,4,April,St Sepulchres Parish,18,0
1665,28,March,4,April,St Bartholomew Lesse,0,0
1665,28,March,4,April,St Dunstans West,4,0
1665,28,March,4,April,St Thomas Southwark,2,0
1665,28,March,4,April,St Brides Parish,11,0
1665,28,March,4,April,St George Southwark,5,0
1665,28,March,4,April,Trinity Minories,0,0
1665,28,March,4,April,Bridewel Precinct,2,0
1665,28,March,4,April,St Giles Cripplegate,29,0
1665,28,March,4,April,At the Pesthouse,0,0
1665,28,March,4,April,St Botolph Aldersgate,2,0
1665,28,March,4,April,St Olaves Southwark,11,0
1665,28,March,4,April,St Giles in the fields,18,0
1665,28,March,4,April,Lambeth Parish,3,0
1665,28,March,4,April,St Mary Islington,3,0
1665,28,March,4,April,Hackney Parish,1,0
1665,28,March,4,April,St Leonard Shoreditc•,6,0
1665,28,March,4,April,St Mary Whitechappel,12,0
1665,28,March,4,April,St James Clerk•nwel,11,0
1665,28,March,4,April,St Magdalen Bermond,3,0
1665,28,March,4,April,Redriff Parish,0,0
1665,28,March,4,April,S• Kath. neer the Tower,4,0
1665,28,March,4,April,St Mary Newington,4,0
1665,28,March,4,April,Stepney Parish,21,0
1665,28,March,4,April,S• Clement Danes,8,0
1665,28,March,4,April,St Martins in the fields,23,0
1665,28,March,4,April,St Margaret Westminst.,12,0
1665,28,March,4,April,S• Paul Covent Garden,3,0
1665,28,March,4,April,St Mary Savoy,0,0
1665,4,April,11,,St ALbans Woodstreet,1,0
1665,4,April,11,,St George Botolphlane,0,0
1665,4,April,11,,St Martins Ludgate,1,0
1665,4,April,11,,Alhallows Barking,5,0
1665,4,April,11,,St Gregories by St Pauls,3,0
1665,4,April,11,,St Martins Orgars,2,0
1665,4,April,11,,Alhallows Breadstreet,0,0
1665,4,April,11,,St Hellens,0,0
1665,4,April,11,,St Martins Outwitch,1,0
1665,4,April,11,,Alhallows Great,0,0
1665,4,April,11,,St James Dukes place,2,0
1665,4,April,11,,St Martins Vintrey,0,0
1665,4,April,11,,Alhallows Honylane,0,0
1665,4,April,11,,St James Garlickhithe,0,0
1665,4,April,11,,St Mathew Fridaystree•,0,0
1665,4,April,11,,Alhallows Lesse,1,0
1665,4,April,11,,St John Baptist,0,0
1665,4,April,11,,St Maudlins Milkstree,0,0
1665,4,April,11,,Alhallows Lumbardstr.,0,0
1665,4,April,11,,St John Evangelist,0,0
1665,4,April,11,,St Maudlins Oldfi•hstr,0,0
1665,4,April,11,,Alhallows Stayning,2,0
1665,4,April,11,,St John Zachary,2,0
1665,4,April,11,,St Michael Bassishaw,1,0
1665,4,April,11,,Alhallows the Wall,3,0
1665,4,April,11,,St Katharine Coleman,1,0
1665,4,April,11,,St Michael Cornhil,3,0
1665,4,April,11,,St Alphage,0,0
1665,4,April,11,,St Katharine crechurch,3,0
1665,4,April,11,,St Michael Crookedl•,1,0
1665,4,April,11,,S• Andrew Hubbard,1,0
1665,4,April,11,,St Lawrence Jewry,2,0
1665,4,April,11,,St Michael Queenhith•,4,0
1665,4,April,11,,St Andrew Undershaft,0,0
1665,4,April,11,,St Lawrence Pountney,0,0
1665,4,April,11,,St Michael Quern,0,0
1665,4,April,11,,St Andrew Wardrobe,1,0
1665,4,April,11,,St Leonard Eastcheap,0,0
1665,4,April,11,,St Michael Royall,1,0
1665,4,April,11,,St Ann Aldersgate,2,0
1665,4,April,11,,St Leonard Fosterlane,0,0
1665,4,April,11,,St Michael Woodstre•,1,0
1665,4,April,11,,St Ann Blackfryers,4,0
1665,4,April,11,,St Magnus Parish,1,0
1665,4,April,11,,St Mildred Breadstr•et,0,0
1665,4,April,11,,St Antholins Parish,0,0
1665,4,April,11,,St Margaret Lothbury,1,0
1665,4,April,11,,St Mildred Poultrey,0,0
1665,4,April,11,,St Austins Parish,0,0
1665,4,April,11,,St Margaret Moses,1,0
1665,4,April,11,,St Nicholas Acons,1,0
1665,4,April,11,,St Bartholomew Excha,0,0
1665,4,April,11,,St Margaret Ne•fishs•,1,0
1665,4,April,11,,St Nicholas Coleabby,1,0
1665,4,April,11,,St Bennet Fynck,1,0
1665,4,April,11,,St Margaret Patton•,0,0
1665,4,April,11,,St Nicholas Olaves,0,0
1665,4,April,11,,St Bennet Gracechurch,0,0
1665,4,April,11,,St Mary Abchurch,0,0
1665,4,April,11,,St Olaves Hartstreet,1,0
1665,4,April,11,,St Bennet Paulswharfe,0,0
1665,4,April,11,,St Mary Aldermanbury,2,0
1665,4,April,11,,St Olaves Jewry,1,0
1665,4,April,11,,St Bennet Sherehog,0,0
1665,4,April,11,,St Mary Aldermary,1,0
1665,4,April,11,,St Olaves Silverstreet,1,0
1665,4,April,11,,St Botolph Billingsgate,0,0
1665,4,April,11,,St Mary le Bow,1,0
1665,4,April,11,,St Pancras Soperlane,1,0
1665,4,April,11,,Christ Church,7,0
1665,4,April,11,,St Mary Bothaw,0,0
1665,4,April,11,,St Peters Cheap,0,0
1665,4,April,11,,St Christophers,0,0
1665,4,April,11,,St Mary Colechurch,0,0
1665,4,April,11,,St Peters Cornhil,0,0
1665,4,April,11,,St Clement Eastcheap,0,0
1665,4,April,11,,St Mary Hill,0,0
1665,4,April,11,,St Peters Paulswharf,0,0
1665,4,April,11,,St Dionis Backchurch,0,0
1665,4,April,11,,St Mary Mounthaw,1,0
1665,4,April,11,,St Peters Poor,1,0
1665,4,April,11,,St Dunstans East,0,0
1665,4,April,11,,St Mary Sommerset,0,0
1665,4,April,11,,St Stevens Colemanstr,4,0
1665,4,April,11,,St Edm. Lumbardstreet,0,0
1665,4,April,11,,St Mary Stayning•,0,0
1665,4,April,11,,St Stevens Walbrook,0,0
1665,4,April,11,,St Ethelborough,1,0
1665,4,April,11,,St Mary Woolchurch,0,0
1665,4,April,11,,St Swithins,2,0
1665,4,April,11,,St Faiths,0,0
1665,4,April,11,,St Mary Woolnoth,0,0
1665,4,April,11,,St Thomas Apostles,0,0
1665,4,April,11,,St Fosters,1,0
1665,4,April,11,,St Martins Iremonger•,0,0
1665,4,April,11,,Trinity Parish,1,0
1665,4,April,11,,St Gabriel Fenchurch,0,0
1665,4,April,11,,St Andrews Holborne,16,0
1665,4,April,11,,S• Botolph Aldgate,20,0
1665,4,April,11,,St Saviours Southwark,13,0
1665,4,April,11,,St Bartholomew Grea•,0,0
1665,4,April,11,,St Botolph Bishopsgate,10,0
1665,4,April,11,,St Sepulchres Parish,16,0
1665,4,April,11,,St Bartholomew Lesse,0,0
1665,4,April,11,,St Dunstans West,6,0
1665,4,April,11,,St Thomas Southwark,1,0
1665,4,April,11,,St Brides Parish,12,0
1665,4,April,11,,St George Southwark,6,0
1665,4,April,11,,Trinity Minories,0,0
1665,4,April,11,,Bridewel Precinct,0,0
1665,4,April,11,,St Giles Cripplegate,30,0
1665,4,April,11,,At the Pesthouse,0,0
1665,4,April,11,,St Botolph Aldersgate,1,0
1665,4,April,11,,St Olaves Southwark,18,0
1665,4,April,11,,St Giles in the fields,25,0
1665,4,April,11,,Lambeth Paris•,4,0
1665,4,April,11,,St Mary Islington,2,0
1665,4,April,11,,Hackney Parish,3,0
1665,4,April,11,,St Leonard Shoreditch,8,0
1665,4,April,11,,St Mary Whitechappel,15,0
1665,4,April,11,,St James Clerkenwel,12,0
1665,4,April,11,,St Magdalen Bermond,7,0
1665,4,April,11,,Bedriff Parish,0,0
1665,4,April,11,,St Kath. neer the Tower,2,0
1665,4,April,11,,St Mary Newington,4,0
1665,4,April,11,,Stepney Parish,25,0
1665,4,April,11,,St Clement Danes,6,0
1665,4,April,11,,St Martins in the field•,16,0
1665,4,April,11,,St Margaret Westminst.,20,0
1665,4,April,11,,St Paul Covent Garden,3,0
1665,4,April,11,,St Mary Savoy,0,0
1665,11,April,18,,St ALbans Woodstreet,2,0
1665,11,April,18,,St George Botolphlane,0,0
1665,11,April,18,,St Martins Ludgate,0,0
1665,11,April,18,,Alhallows Barking,1,0
1665,11,April,18,,St Gregories by St Pauls,3,0
1665,11,April,18,,St Martins Orgars,1,0
1665,11,April,18,,A•hallows Breadstreet,0,0
1665,11,April,18,,St Hellens,1,0
1665,11,April,18,,St Martins Outwitch,0,0
1665,11,April,18,,Alhallows Great,2,0
1665,11,April,18,,St James Dukes place,1,0
1665,11,April,18,,St Martins Vintrey,0,0
1665,11,April,18,,Alhallows Honylane,0,0
1665,11,April,18,,St James Garlickithe,2,0
1665,11,April,18,,St Mathew Fridaystreet,0,0
1665,11,April,18,,Alhallows Lesse,0,0
1665,11,April,18,,St John Baptist,2,0
1665,11,April,18,,St Maudlins Milk••reet,1,0
1665,11,April,18,,Alhallows Lumbardstr,1,0
1665,11,April,18,,St John Evangelist,0,0
1665,11,April,18,,St Maudlins Old••••r.,2,0
1665,11,April,18,,Alhallows Stayning,0,0
1665,11,April,18,,St John Zachary,0,0
1665,11,April,18,,St Michael Ba••••aw,3,0
1665,11,April,18,,Alhallows the Wall,3,0
1665,11,April,18,,St Katharins Coleman,1,0
1665,11,April,18,,St Michael Cornhil,0,0
1665,11,April,18,,St Alphage,0,0
1665,11,April,18,,St Katharine crechurch,1,0
1665,11,April,18,,St Michael Crookedla,1,0
1665,11,April,18,,St Andrew Hubbard,2,0
1665,11,April,18,,St Lawrence Jewry,0,0
1665,11,April,18,,St Michael Queenhithe,2,0
1665,11,April,18,,St Andrew Undershaft,2,0
1665,11,April,18,,St Lawrence Pountney,0,0
1665,11,April,18,,St Michael Quern,0,0
1665,11,April,18,,St Andrew Ward-robe,3,0
1665,11,April,18,,St Leonard Eastcheap,0,0
1665,11,April,18,,St Michael Royall,0,0
1665,11,April,18,,St Ann Alderigate,1,0
1665,11,April,18,,St Leonard Fosterlane,0,0
1665,11,April,18,,St Michael Woodstreet,1,0
1665,11,April,18,,St Ann Blackfryers,3,0
1665,11,April,18,,St Magnus Parish,0,0
1665,11,April,18,,St Mildred Breadstreet,0,0
1665,11,April,18,,St Antholins Parish,0,0
1665,11,April,18,,St Margaret Lothbury,0,0
1665,11,April,18,,St Mildred Poultrey,0,0
1665,11,April,18,,St Austins Parish,0,0
1665,11,April,18,,St Margaret Moses,0,0
1665,11,April,18,,St Nicholas Acons,1,0
1665,11,April,18,,St Bartholomew Excha,0,0
1665,11,April,18,,St Margaret Ne•fis••,0,0
1665,11,April,18,,St Nicholas Coleabby,0,0
1665,11,April,18,,St Bennet Fynck,0,0
1665,11,April,18,,St Margaret Pattons,0,0
1665,11,April,18,,St Nicholas Olaves,0,0
1665,11,April,18,,St Bennet Graeechurel,0,0
1665,11,April,18,,St Mary Abchurch,0,0
1665,11,April,18,,St Olaves Martstreet,0,0
1665,11,April,18,,St Bennet Paulswharfe,1,0
1665,11,April,18,,St Mary Aldermanbury,2,0
1665,11,April,18,,St Olaves Jewry,0,0
1665,11,April,18,,St Bennet Sherehog,0,0
1665,11,April,18,,St Mary Aldermary,0,0
1665,11,April,18,,St Olaves Silverstreet,1,0
1665,11,April,18,,St Botolph Billingsgate,1,0
1665,11,April,18,,St Mary le Bow,0,0
1665,11,April,18,,St Pancras Soperlane,0,0
1665,11,April,18,,Christ Church,7,0
1665,11,April,18,,St Mary Bothaw,0,0
1665,11,April,18,,St Peters Cheap,0,0
1665,11,April,18,,St Christophers,0,0
1665,11,April,18,,St Mary Colechurch,0,0
1665,11,April,18,,St Peters Cornhil,1,0
1665,11,April,18,,St Clement Eastcheap,1,0
1665,11,April,18,,St Mary Hill,0,0
1665,11,April,18,,St Peters Paulswharf,0,0
1665,11,April,18,,St Dinnis Backebutch,0,0
1665,11,April,18,,St Mary Mounthaw,0,0
1665,11,April,18,,St Peters Poor,0,0
1665,11,April,18,,St Dunstans East,1,0
1665,11,April,18,,St Mary Sommerset,1,0
1665,11,April,18,,St Stevens Colemanstr.,1,0
1665,11,April,18,,St Edm. Lumbardstreet,2,0
1665,11,April,18,,St Mary Staynings,0,0
1665,11,April,18,,St Stevens Walbrook,1,0
1665,11,April,18,,St Ethelborough,1,0
1665,11,April,18,,St Mary Woolchurch,0,0
1665,11,April,18,,St Swithins,0,0
1665,11,April,18,,St Faiths,0,0
1665,11,April,18,,St Mary Woolnoth,0,0
1665,11,April,18,,St Thomas Apostles,0,0
1665,11,April,18,,St Fosters,0,0
1665,11,April,18,,St Martins Iremongerl,1,0
1665,11,April,18,,Trinity Parish,1,0
1665,11,April,18,,St Gabriel Fenchurch,0,0
1665,11,April,18,,St Andrews Holborne,19,0
1665,11,April,18,,St Botolph Aldgate,17,0
1665,11,April,18,,St Saviours Southwark,22,0
1665,11,April,18,,St Bartholomew Great,0,0
1665,11,April,18,,St Botolph Bishopsgate,14,0
1665,11,April,18,,St Sepulchres Parish,12,0
1665,11,April,18,,St Bartholomew Losse,0,0
1665,11,April,18,,St Dunstans West,1,0
1665,11,April,18,,St Thomas Southwark,2,0
1665,11,April,18,,St Brides Pari••,7,0
1665,11,April,18,,St George Southwark,1,0
1665,11,April,18,,Trinity Minories,0,0
1665,11,April,18,,Bridewel Precin••,0,0
1665,11,April,18,,St Giles Cripplegate,18,0
1665,11,April,18,,At the Pesthouse,0,0
1665,11,April,18,,St Botolph Aldersgate,3,0
1665,11,April,18,,St Olaves Southwark,10,0
1665,11,April,18,,St Giles in the field,25,0
1665,11,April,18,,Lambeth Parish,2,0
1665,11,April,18,,St Mary Ishagton,2,0
1665,11,April,18,,Hackney Parish,4,0
1665,11,April,18,,St Leonard Shoreditch,8,0
1665,11,April,18,,St Mary Whitechapp•l,9,0
1665,11,April,18,,St Iames Clerkenwel,10,0
1665,11,April,18,,St Magdalen Barmond.,5,0
1665,11,April,18,,Redriff Parish,2,0
1665,11,April,18,,St Kath. neer the Tower,3,0
1665,11,April,18,,St Mary Newington,4,0
1665,11,April,18,,Stepney Parish,19,0
1665,11,April,18,,St Clement Danes,12,0
1665,11,April,18,,St Martins in the fields,21,0
1665,11,April,18,,St Margaret Westminst.,21,0
1665,11,April,18,,S Paul Covent Garden,3,0
1665,11,April,18,,St Mary Savoy,2,0
1665,18,April,25,,St ALbans Woodstreet,1,0
1665,18,April,25,,St George Botolphlane,0,0
1665,18,April,25,,St Martins Ludgate,0,0
1665,18,April,25,,Alhallows Barking,3,0
1665,18,April,25,,St Gregories by St Pauls,1,0
1665,18,April,25,,St Martins O•••rs,0,0
1665,18,April,25,,Alhallows Breadstreet,0,0
1665,18,April,25,,St Hellens,0,0
1665,18,April,25,,St Martins Outwitch,0,0
1665,18,April,25,,Alhallows Great,2,0
1665,18,April,25,,St James Dukes place,0,0
1665,18,April,25,,St Martins Vintrey,0,0
1665,18,April,25,,Alhallows Honylane,0,0
1665,18,April,25,,St James Garlickhithe,1,0
1665,18,April,25,,St Mathew Fridaystreet,1,0
1665,18,April,25,,Alhallows Lesse,2,0
1665,18,April,25,,St John Baptist,2,0
1665,18,April,25,,St Maudlins Milk•treet,0,0
1665,18,April,25,,Alhallows Lumbardstr.,0,0
1665,18,April,25,,St John Evangelist,0,0
1665,18,April,25,,St Maudlins Old••••r,3,0
1665,18,April,25,,Alhallows Stayning,0,0
1665,18,April,25,,St John Zachary,1,0
1665,18,April,25,,St Michael Ba••s•aw,1,0
1665,18,April,25,,Alhallows the Wall,2,0
1665,18,April,25,,St Katharine Coleman,1,0
1665,18,April,25,,St Michael Cornhil,0,0
1665,18,April,25,,St Alphage,3,0
1665,18,April,25,,St Katharine crechurch,0,0
1665,18,April,25,,St Michael Crooke••a.,0,0
1665,18,April,25,,St Andrew Hubbard,0,0
1665,18,April,25,,St Lawrence Jewry,0,0
1665,18,April,25,,St Michael Queenhithe,1,0
1665,18,April,25,,St Andrew Undershaft,1,0
1665,18,April,25,,St Lawrence Pountney,1,0
1665,18,April,25,,St Michael Quern,0,0
1665,18,April,25,,St Andrew Wardrobe,3,0
1665,18,April,25,,St Leonard Eastcheap,1,0
1665,18,April,25,,St Michael Royall,0,0
1665,18,April,25,,St Ann Aldersgate,0,0
1665,18,April,25,,St Leonard Fosterlane,3,0
1665,18,April,25,,St Michael Woodstreet,0,0
1665,18,April,25,,St Ann Blackfryers,0,0
1665,18,April,25,,St Magnus Parish,1,0
1665,18,April,25,,St Mildred Breadstreet,1,0
1665,18,April,25,,St Antholins Parish,1,0
1665,18,April,25,,St Margaret Lothbury,1,0
1665,18,April,25,,St Mildred Poultrey,0,0
1665,18,April,25,,St Austins Parish,0,0
1665,18,April,25,,St Margaret Moses,0,0
1665,18,April,25,,St Nicholas Acons,1,0
1665,18,April,25,,St Bartholomew Exch•,2,0
1665,18,April,25,,St Margaret Ne•sith••,0,0
1665,18,April,25,,St Nicholas Coleabby,0,0
1665,18,April,25,,St Bennet Fynck,0,0
1665,18,April,25,,St Margaret Pattons,0,0
1665,18,April,25,,St Nicholas Olaves,0,0
1665,18,April,25,,St Bennet Gracechurch,0,0
1665,18,April,25,,St Mary Abchurch,1,0
1665,18,April,25,,St Olaves Martstreet,0,0
1665,18,April,25,,St Bennet Paulswharfe,1,0
1665,18,April,25,,St Mary Aldermanbury,0,0
1665,18,April,25,,St Olaves Jewry,0,0
1665,18,April,25,,St Bennet Sherchog,0,0
1665,18,April,25,,St Mary Aldermary,0,0
1665,18,April,25,,St Olaves Silverstreet,0,0
1665,18,April,25,,St Botolph Billingsgat•,1,0
1665,18,April,25,,St Mary le Bow,0,0
1665,18,April,25,,St Pancras Soperlane,1,0
1665,18,April,25,,Christ Church,1,0
1665,18,April,25,,St Mary Bothaw,2,0
1665,18,April,25,,St Peters Cheap,0,0
1665,18,April,25,,St Christophers,1,0
1665,18,April,25,,St Mary Colechurch,0,0
1665,18,April,25,,St Peters Cornhil,1,0
1665,18,April,25,,St Clement Eastcheap,1,0
1665,18,April,25,,St Mary Hill,1,0
1665,18,April,25,,St Peters Paulswarf,0,0
1665,18,April,25,,St Dinnis Backchurch,1,0
1665,18,April,25,,St Mary Mounthaw,0,0
1665,18,April,25,,St Peters Poor,0,0
1665,18,April,25,,St Dunstans East,1,0
1665,18,April,25,,St Mary Sommerset,2,0
1665,18,April,25,,St Stevens Colemanstr.,8,0
1665,18,April,25,,St Edm. Lumbardstreet,0,0
1665,18,April,25,,St Mary Staynings,0,0
1665,18,April,25,,St Stevens Walbrook,0,0
1665,18,April,25,,St Ethelborough,0,0
1665,18,April,25,,St Mary Woolchurch,0,0
1665,18,April,25,,St Swithins,0,0
1665,18,April,25,,St Faiths,0,0
1665,18,April,25,,St Mary Woolnoth,0,0
1665,18,April,25,,St Thomas Apostles,0,0
1665,18,April,25,,St Fosters,1,0
1665,18,April,25,,St Martins Iremongerl,0,0
1665,18,April,25,,Trinity Parish,0,0
1665,18,April,25,,St Gabriel Fenchurch,0,0
1665,18,April,25,,St Andrews Holborne,16,0
1665,18,April,25,,St Botolph Aldgate,14,0
1665,18,April,25,,St Saviours Southwark,14,0
1665,18,April,25,,St Bartholomew Great,0,0
1665,18,April,25,,St Botolph Bishopsgate,12,0
1665,18,April,25,,St Sepulchres Parish,17,0
1665,18,April,25,,St Bartholomew Losse,0,0
1665,18,April,25,,St Dunstans West,5,0
1665,18,April,25,,St Thomas Southwark,3,0
1665,18,April,25,,St Brides Parish,9,0
1665,18,April,25,,St George Southwark,5,0
1665,18,April,25,,Trinity Minories,0,0
1665,18,April,25,,Bridewel Precinct,1,0
1665,18,April,25,,St Giles Cripplegate,28,0
1665,18,April,25,,At the Pesthouse,0,0
1665,18,April,25,,St Botolph Aldersgate,3,0
1665,18,April,25,,St Olaves Southwark,18,0
1665,18,April,25,,St Giles in the fields,30,2
1665,18,April,25,,Lambeth Parish,7,0
1665,18,April,25,,St Mary Islington,2,0
1665,18,April,25,,Hackney Parish,3,0
1665,18,April,25,,St Leonard Shoreditch,10,0
1665,18,April,25,,St Mary Whitechappel,9,0
1665,18,April,25,,St Iames Clerkenwel,6,0
1665,18,April,25,,St Magdalen Bermond,5,0
1665,18,April,25,,Redriff Parish,0,0
1665,18,April,25,,St Kath. neer the Tower,6,0
1665,18,April,25,,St Mary Newington,4,0
1665,18,April,25,,Stepney Parish,37,0
1665,18,April,25,,St Clement D•n•,12,0
1665,18,April,25,,St Martins in the fields,29,0
1665,18,April,25,,St Margaret Westminst,23,0
1665,18,April,25,,S Paul Covent Garden,3,0
1665,18,April,25,,St Mary Savoy,2,0
1665,25,April,2,May,St ALbans Woodstreet,0,0
1665,25,April,2,May,St George Botolphlane,0,0
1665,25,April,2,May,St Martins Ludgate,0,0
1665,25,April,2,May,Alhallows Barkin•,3,0
1665,25,April,2,May,St Gregories by St Pauls,3,0
1665,25,April,2,May,St Martins Orgars,0,0
1665,25,April,2,May,Alhallows Breadstreet,0,0
1665,25,April,2,May,St Hellins,2,0
1665,25,April,2,May,St Martins Outwitch,1,0
1665,25,April,2,May,Alhallows Great,1,0
1665,25,April,2,May,St James Dukes place,1,0
1665,25,April,2,May,St Martins Vintrey,3,0
1665,25,April,2,May,Alhallows Honylane,0,0
1665,25,April,2,May,St James Garlickhithe,1,0
1665,25,April,2,May,St Mathew Fridaystreet,0,0
1665,25,April,2,May,Alhallows Lesse,1,0
1665,25,April,2,May,St John Baptist,0,0
1665,25,April,2,May,St Maudlins Milkstreet,0,0
1665,25,April,2,May,Alhallows Lumbardstr,0,0
1665,25,April,2,May,St John Evangelist,0,0
1665,25,April,2,May,St Maudlins Oldfishst.,0,0
1665,25,April,2,May,Alhallows Stayning,2,0
1665,25,April,2,May,St John Zachary,0,0
1665,25,April,2,May,St Michael Bassishaw,1,0
1665,25,April,2,May,Alhallows the Wall,3,0
1665,25,April,2,May,St Katharine Coleman,2,0
1665,25,April,2,May,St Michael Cornhil,0,0
1665,25,April,2,May,St Alphage,0,0
1665,25,April,2,May,St Katharine crechurch,1,0
1665,25,April,2,May,St Michael Crookedla.,0,0
1665,25,April,2,May,St Andrew Hubbard,1,0
1665,25,April,2,May,St Lawrence Jewry,1,0
1665,25,April,2,May,St Michael Queenhithe,0,0
1665,25,April,2,May,St Andrew Undershaft,0,0
1665,25,April,2,May,St Lawrence Pountney,1,0
1665,25,April,2,May,St Michael Quern,0,0
1665,25,April,2,May,St Andrew Wardrobe,5,0
1665,25,April,2,May,St Leonard Eastcheap,0,0
1665,25,April,2,May,St Michael Royall,0,0
1665,25,April,2,May,St Ann Aldersgate,2,0
1665,25,April,2,May,St Leonard Fosterlane,1,0
1665,25,April,2,May,St Michael Woodstreet,0,0
1665,25,April,2,May,St Ann Blackfryers,1,0
1665,25,April,2,May,St Magnus Parish,2,0
1665,25,April,2,May,St Mildred Breadstreet,1,0
1665,25,April,2,May,St Antholins Parish,0,0
1665,25,April,2,May,St Margaret Lothbury,0,0
1665,25,April,2,May,St Mildred Poultrey,2,0
1665,25,April,2,May,St Austins Parish,0,0
1665,25,April,2,May,St Margaret Moses,0,0
1665,25,April,2,May,St Nicholas Acons,0,0
1665,25,April,2,May,St Bartholomew Exch.,0,0
1665,25,April,2,May,St Margaret Newfishst,1,0
1665,25,April,2,May,St Nicholas Coleabby,1,0
1665,25,April,2,May,St Bennet Fynck,1,0
1665,25,April,2,May,St Margaret Pattons,0,0
1665,25,April,2,May,St Nicholas Olaves,0,0
1665,25,April,2,May,St Bennet Gracechurch,0,0
1665,25,April,2,May,St Mary Abchurch,0,0
